Date,TROW,QRVO,EQIX,MDT,DVN,TER,TPR,GILD,NVR,CSCO,CE,VRTX,ISRG,UAL,V,BA,MRO
2018-07-10,98.80397033691406,83.29000091552734,405.9361572265625,77.01280975341797,35.22199249267578,39.009159088134766,40.11989212036133,62.27639389038086,3103.56005859375,36.58180236816406,101.53026580810548,175.11000061035156,167.3699951171875,71.30000305175781,131.95281982421875,334.1327209472656,20.51923179626465
2018-07-11,98.49610900878906,80.26000213623047,403.7419738769531,76.89823913574219,34.07134246826172,37.803199768066406,39.257102966308594,61.684043884277344,3063.6298828125,36.33427810668945,99.97303771972656,175.00999450683594,168.07333374023438,68.87999725341797,133.36216735839844,327.8188171386719,19.884418487548828
2018-07-12,99.76922607421876,81.9800033569336,405.7449951171875,77.43579864501953,33.92461013793945,38.65903091430664,39.3692626953125,62.96608352661133,3081.110107421875,37.19633865356445,99.35906982421876,178.27000427246094,175.0,71.04000091552734,135.05154418945312,333.0450744628906,20.00578498840332
2018-07-13,99.21172332763672,81.37000274658203,403.7056274414063,77.86759948730469,34.534690856933594,38.49371719360352,40.14577865600586,62.78759002685547,3102.719970703125,35.66000747680664,98.56710052490234,180.5,174.77999877929688,72.0999984741211,134.58819580078125,337.6264953613281,20.052459716796875
2018-07-16,100.16864013671876,81.33000183105469,400.3826293945313,77.3124008178711,34.14085006713867,38.73684310913086,40.5771713256836,62.690216064453125,3070.8798828125,36.274532318115234,96.60946655273438,181.22000122070312,172.68666076660156,72.26000213623047,133.6614532470703,342.7371826171875,18.708158493041992
2018-07-17,100.19361114501952,82.72000122070312,399.1717834472656,77.80592346191406,34.04045867919922,39.21338653564453,40.88777923583984,62.64151763916016,3168.199951171875,36.13797378540039,98.00650024414062,182.58999633789065,174.5933380126953,72.62000274658203,134.80056762695312,343.4879150390625,18.726831436157227
2018-07-18,101.6414566040039,82.4000015258789,395.62115478515625,77.5591812133789,33.785614013671875,40.24430084228516,40.81012725830078,62.57661437988281,3130.2099609375,36.02701568603516,98.73616027832033,181.1300048828125,175.97000122070312,79.0,136.0168914794922,346.7122497558594,19.0162296295166
2018-07-19,100.47650909423828,83.76000213623047,398.0246276855469,77.92049407958984,34.08678436279297,38.93135070800781,41.43134689331055,62.51982116699219,3173.2900390625,36.18918991088867,97.86412048339844,180.1199951171875,173.76333618164062,80.58999633789062,135.27362060546875,341.9960632324219,19.174928665161133
2018-07-20,99.73594665527344,81.19999694824219,395.3207092285156,77.56798553466797,34.08678436279297,39.11614608764648,41.69017791748047,62.77947235107422,2910.0,35.8563117980957,100.8450698852539,177.39999389648438,172.25999450683594,80.91000366210938,136.10374450683594,341.58221435546875,19.118921279907227
2018-07-23,100.94249725341795,82.54000091552734,390.3862609863281,78.10554504394531,34.14085006713867,39.61214447021485,41.62115097045898,62.78759002685547,2892.5,35.89899444580078,100.60480499267578,176.5399932861328,173.2899932861328,81.58999633789062,135.17706298828125,340.0133972167969,19.100250244140625
2018-07-24,100.93417358398438,81.22000122070312,390.322509765625,78.3523178100586,34.411128997802734,39.27174377441406,41.38820266723633,63.00667190551758,2817.530029296875,36.18064880371094,101.55693817138672,174.8800048828125,174.4066619873047,80.04000091552734,135.17706298828125,344.8257751464844,19.46432876586914
2018-07-25,103.8548355102539,81.25,393.88226318359375,79.0749282836914,34.95942306518555,41.78093719482422,41.457218170166016,64.03717803955078,2790.43994140625,36.83786010742188,101.42346954345705,176.80999755859375,179.32333374023438,80.55999755859375,137.69659423828125,342.56396484375,19.77239418029785
